Id_KPIKaryawan,Id_karyawan,nama_Karyawan,Department,status_kehadiran_pelatihan,Status_Kerja,EnvironmentSatisfaction,JobSatisfaction,id_cabang,id_tahun
384,384,Elisha,Research & Development,TIDAK HADIR,AKTIF,1,2,5,1
385,385,Almeda,Sales,HADIR,AKTIF,2,3,3,1
386,386,Alexi,Research & Development,HADIR,AKTIF,3,4,5,1
387,387,Uta,Research & Development,HADIR,AKTIF,4,1,5,1
388,388,Marianne,Sales,TIDAK HADIR,AKTIF,4,2,2,1
389,389,Garvey,Research & Development,HADIR,AKTIF,2,1,4,1
390,390,Inigo,Research & Development,TIDAK HADIR,RESIGN,0,0,5,1
391,391,Tyrus,Research & Development,TIDAK HADIR,RESIGN,0,0,5,1
392,392,Timmy,Research & Development,HADIR,AKTIF,2,3,5,1
393,393,Gordon,Research & Development,TIDAK HADIR,AKTIF,1,1,2,1
394,394,Ivett,Sales,HADIR,AKTIF,3,3,5,1
395,395,Tasia,Research & Development,TIDAK HADIR,AKTIF,2,1,2,1
396,396,Tripp,Research & Development,TIDAK HADIR,RESIGN,0,0,4,1
397,397,Paige,Research & Development,TIDAK HADIR,AKTIF,3,3,5,1
398,398,Randi,Sales,HADIR,AKTIF,2,4,2,1
399,399,Gorden,Research & Development,TIDAK HADIR,RESIGN,0,0,5,1
400,400,Sandro,Research & Development,TIDAK HADIR,AKTIF,4,1,2,1
401,401,Cary,Research & Development,TIDAK HADIR,AKTIF,2,3,4,1
402,402,Lief,Sales,HADIR,AKTIF,3,1,4,1
403,403,Shelagh,Sales,HADIR,AKTIF,2,3,2,1
404,404,Gilda,Sales,TIDAK HADIR,AKTIF,2,1,3,1
405,405,Fan,Research & Development,HADIR,AKTIF,3,1,5,1
406,406,Vivyanne,Research & Development,HADIR,AKTIF,1,1,4,1
407,407,Alejandra,Research & Development,HADIR,AKTIF,4,3,5,1
408,408,Jessalyn,Research & Development,HADIR,AKTIF,1,4,3,1
409,409,Farrah,Research & Development,HADIR,AKTIF,4,4,2,1
410,410,Nicki,Research & Development,TIDAK HADIR,RESIGN,0,0,5,1
411,411,Delainey,Research & Development,HADIR,AKTIF,3,4,2,1
412,412,Jewel,Research & Development,HADIR,AKTIF,1,1,5,1
413,413,Burgess,Research & Development,HADIR,AKTIF,3,3,3,1
414,414,Hulda,Research & Development,HADIR,AKTIF,4,4,4,1
415,415,Melosa,Sales,HADIR,AKTIF,1,2,5,1
416,416,Rudyard,Sales,TIDAK HADIR,AKTIF,4,3,5,1
417,417,Temp,Research & Development,TIDAK HADIR,RESIGN,0,0,4,1
418,418,Arlena,Sales,HADIR,AKTIF,3,3,2,1
419,419,North,Research & Development,HADIR,AKTIF,1,4,4,1
420,420,Corrine,Research & Development,TIDAK HADIR,AKTIF,3,4,3,1
421,421,Lou,Research & Development,HADIR,AKTIF,2,3,4,1
422,422,Myranda,Research & Development,HADIR,AKTIF,3,2,3,1
423,423,Bailey,Human Resources,HADIR,AKTIF,1,4,4,1
424,424,Rosabelle,Sales,TIDAK HADIR,AKTIF,3,1,5,1
425,425,Lavina,Sales,TIDAK HADIR,AKTIF,1,4,2,1
426,426,Linc,Research & Development,HADIR,AKTIF,2,3,5,1
427,427,Gabbi,Research & Development,TIDAK HADIR,AKTIF,3,4,3,1
428,428,Stepha,Sales,TIDAK HADIR,AKTIF,3,1,4,1
429,429,Odetta,Research & Development,TIDAK HADIR,AKTIF,1,4,2,1
430,430,Field,Research & Development,HADIR,AKTIF,1,3,4,1
431,431,Emmi,Research & Development,TIDAK HADIR,AKTIF,4,3,5,1
432,432,Brent,Research & Development,TIDAK HADIR,AKTIF,3,3,3,1
433,433,Manfred,Research & Development,TIDAK HADIR,RESIGN,0,0,5,1
434,434,Augustine,Sales,TIDAK HADIR,AKTIF,3,4,2,1
435,435,Berta,Research & Development,HADIR,AKTIF,3,2,2,1
436,436,Meris,Research & Development,TIDAK HADIR,AKTIF,2,3,4,1
437,437,Dynah,Research & Development,TIDAK HADIR,RESIGN,0,0,3,1
438,438,Lotte,Sales,TIDAK HADIR,RESIGN,0,0,3,1
439,439,Althea,Research & Development,HADIR,AKTIF,4,3,4,1
440,440,Alicia,Research & Development,HADIR,AKTIF,1,3,5,1
441,441,Jewel,Human Resources,TIDAK HADIR,AKTIF,2,1,2,1
442,442,Malissia,Research & Development,HADIR,AKTIF,2,3,5,1
443,443,Stanislas,Sales,HADIR,AKTIF,2,4,1,1
444,444,Berta,Research & Development,HADIR,AKTIF,3,3,2,1
445,445,Cherianne,Sales,HADIR,AKTIF,2,4,2,1
446,446,Maryrose,Sales,TIDAK HADIR,RESIGN,0,0,4,1
447,447,Ellerey,Sales,TIDAK HADIR,RESIGN,0,0,4,1
448,448,Ed,Sales,HADIR,AKTIF,2,3,5,1
449,449,Arty,Research & Development,HADIR,AKTIF,2,3,3,1
450,450,Mano,Research & Development,HADIR,AKTIF,3,3,3,1
451,451,Claudine,Sales,HADIR,AKTIF,2,4,5,1
452,452,Charissa,Research & Development,HADIR,AKTIF,4,1,5,1
453,453,Helyn,Sales,HADIR,AKTIF,4,2,2,1
454,454,Marsiella,Human Resources,TIDAK HADIR,AKTIF,2,3,5,1
455,455,Cam,Research & Development,HADIR,AKTIF,4,4,2,1
456,456,Lonni,Research & Development,TIDAK HADIR,AKTIF,1,3,5,1
457,457,Ada,Sales,TIDAK HADIR,AKTIF,3,4,2,1
458,458,Aube,Sales,HADIR,AKTIF,2,2,4,1
459,459,Brit,Sales,HADIR,AKTIF,3,1,3,1
460,460,Deborah,Research & Development,HADIR,AKTIF,1,3,1,1
461,461,Anthony,Sales,TIDAK HADIR,AKTIF,1,3,5,1
462,462,Darrin,Sales,TIDAK HADIR,AKTIF,1,3,2,1
463,463,Sapphira,Sales,TIDAK HADIR,AKTIF,4,4,5,1
464,464,Betsy,Research & Development,TIDAK HADIR,AKTIF,3,4,4,1
465,465,Conny,Research & Development,TIDAK HADIR,AKTIF,2,4,2,1
466,466,Marty,Research & Development,TIDAK HADIR,AKTIF,1,3,2,1
467,467,Bamby,Sales,TIDAK HADIR,AKTIF,2,1,5,1
468,468,Cedric,Sales,TIDAK HADIR,AKTIF,1,2,5,1
469,469,Kain,Research & Development,TIDAK HADIR,AKTIF,4,1,5,1
470,470,Annemarie,Sales,HADIR,AKTIF,4,3,2,1
471,471,Wheeler,Sales,TIDAK HADIR,RESIGN,0,0,5,1
472,472,Dion,Research & Development,TIDAK HADIR,AKTIF,3,3,3,1
473,473,Lief,Research & Development,HADIR,AKTIF,2,2,4,1
474,474,Prescott,Research & Development,TIDAK HADIR,RESIGN,0,0,2,1
475,475,Simonette,Research & Development,HADIR,AKTIF,2,4,2,1
476,476,Tabby,Sales,HADIR,AKTIF,1,2,3,1
477,477,Myrwyn,Research & Development,HADIR,AKTIF,4,2,5,1
478,478,Abbott,Human Resources,HADIR,AKTIF,1,2,4,1
479,479,Cristiano,Sales,HADIR,AKTIF,2,3,5,1
480,480,Kerrill,Research & Development,HADIR,AKTIF,1,3,2,1
481,481,Burton,Sales,TIDAK HADIR,AKTIF,2,1,4,1
482,482,Win,Research & Development,HADIR,AKTIF,2,4,2,1
483,483,Oates,Sales,HADIR,AKTIF,2,1,5,1
484,484,Michelle,Research & Development,HADIR,AKTIF,1,4,2,1
485,485,Gabie,Sales,HADIR,AKTIF,1,4,4,1
486,486,Chad,Research & Development,TIDAK HADIR,AKTIF,1,3,2,1
487,487,Freddie,Sales,TIDAK HADIR,RESIGN,0,0,4,1
488,488,Aleksandr,Research & Development,TIDAK HADIR,RESIGN,0,0,5,1
489,489,Andie,Research & Development,TIDAK HADIR,AKTIF,3,4,3,1
490,490,Vonni,Research & Development,TIDAK HADIR,AKTIF,2,4,1,1
491,491,Gannon,Research & Development,HADIR,AKTIF,3,1,5,1
492,492,Leisha,Research & Development,TIDAK HADIR,AKTIF,4,3,2,1
493,493,Everard,Research & Development,TIDAK HADIR,RESIGN,0,0,5,1
494,494,Norine,Human Resources,HADIR,AKTIF,1,3,4,1
495,495,Vasilis,Sales,TIDAK HADIR,AKTIF,3,3,2,1
496,496,Zabrina,Sales,TIDAK HADIR,AKTIF,3,1,5,1
497,497,Charlot,Sales,HADIR,AKTIF,3,3,5,1
498,498,Kendal,Research & Development,TIDAK HADIR,AKTIF,4,4,4,1
499,499,Sammy,Research & Development,TIDAK HADIR,AKTIF,1,3,3,1
500,500,Donetta,Sales,TIDAK HADIR,AKTIF,3,3,4,1
501,501,Stephine,Research & Development,HADIR,AKTIF,1,4,2,1
502,502,Zoe,Research & Development,TIDAK HADIR,AKTIF,3,3,5,1
503,503,Lilyan,Sales,TIDAK HADIR,AKTIF,4,1,5,1
504,504,Gerti,Research & Development,TIDAK HADIR,RESIGN,0,0,2,1
505,505,Reynold,Sales,TIDAK HADIR,RESIGN,0,0,5,1
506,506,Myrle,Research & Development,TIDAK HADIR,AKTIF,3,4,4,1
507,507,Lutero,Research & Development,HADIR,AKTIF,3,3,5,1
508,508,Rodrigo,Sales,TIDAK HADIR,AKTIF,2,3,2,1
509,509,Saraann,Research & Development,TIDAK HADIR,AKTIF,2,4,5,1
510,510,Leontine,Research & Development,TIDAK HADIR,AKTIF,3,4,4,1
511,511,Mair,Human Resources,TIDAK HADIR,AKTIF,3,2,5,1
512,512,Sutherland,Research & Development,HADIR,AKTIF,2,2,5,1
513,513,Ellsworth,Research & Development,HADIR,AKTIF,1,4,2,1
514,514,Cordell,Research & Development,HADIR,AKTIF,4,3,5,1
515,515,Elisa,Research & Development,TIDAK HADIR,AKTIF,1,1,2,1
516,516,Marget,Research & Development,HADIR,AKTIF,3,3,4,1
517,517,Kiah,Research & Development,TIDAK HADIR,AKTIF,1,1,2,1
518,518,Aurelia,Sales,TIDAK HADIR,AKTIF,4,2,4,1
519,519,Pepe,Sales,HADIR,AKTIF,4,4,4,1
520,520,Rooney,Research & Development,TIDAK HADIR,RESIGN,0,0,3,1
521,521,Tanitansy,Sales,TIDAK HADIR,AKTIF,2,2,2,1
522,522,Darcie,Sales,HADIR,AKTIF,4,4,1,1
523,523,Oralie,Research & Development,HADIR,AKTIF,4,4,2,1
524,524,Sandi,Research & Development,HADIR,AKTIF,4,3,5,1
525,525,Barrett,Research & Development,HADIR,AKTIF,4,2,4,1
526,526,Penni,Sales,TIDAK HADIR,RESIGN,0,0,5,1
527,527,Gothart,Research & Development,HADIR,AKTIF,4,3,2,1
528,528,Orel,Sales,TIDAK HADIR,RESIGN,0,0,3,1
529,529,Roy,Sales,HADIR,AKTIF,2,3,4,1
530,530,Arleen,Research & Development,HADIR,AKTIF,2,4,5,1
531,531,Antonella,Research & Development,TIDAK HADIR,AKTIF,3,1,2,1
532,532,Kitty,Research & Development,TIDAK HADIR,AKTIF,3,4,2,1
533,533,Pen,Sales,HADIR,AKTIF,4,1,5,1
534,534,Sybille,Sales,TIDAK HADIR,AKTIF,4,1,5,1
535,535,Marlo,Research & Development,TIDAK HADIR,RESIGN,0,0,5,1
536,536,Carmita,Human Resources,HADIR,AKTIF,2,4,1,1
537,537,Burnard,Sales,TIDAK HADIR,AKTIF,1,1,5,1
538,538,Manon,Research & Development,TIDAK HADIR,AKTIF,4,1,4,1
539,539,Brendon,Human Resources,TIDAK HADIR,AKTIF,4,3,2,1
540,540,Nissie,Sales,HADIR,AKTIF,4,2,3,1
541,541,Conn,Research & Development,HADIR,AKTIF,1,2,5,1
542,542,Agnesse,Research & Development,HADIR,AKTIF,1,1,2,1
543,543,Terza,Research & Development,TIDAK HADIR,AKTIF,3,3,5,1
544,544,Cherilyn,Research & Development,HADIR,AKTIF,1,3,4,1
545,545,Lorelei,Sales,TIDAK HADIR,AKTIF,4,3,3,1
546,546,Conway,Sales,HADIR,AKTIF,3,4,1,1
547,547,Gretal,Sales,TIDAK HADIR,AKTIF,3,3,2,1
548,548,Ennis,Research & Development,TIDAK HADIR,AKTIF,3,3,5,1
549,549,Olenka,Sales,TIDAK HADIR,AKTIF,4,4,4,1
550,550,Lenard,Research & Development,HADIR,AKTIF,2,3,2,1
551,551,Trevar,Research & Development,TIDAK HADIR,AKTIF,2,1,4,1
552,552,Daffy,Human Resources,HADIR,AKTIF,3,2,5,1
553,553,Zelig,Research & Development,TIDAK HADIR,AKTIF,3,4,5,1
554,554,Anni,Research & Development,HADIR,AKTIF,4,4,5,1
555,555,Julienne,Research & Development,HADIR,AKTIF,4,1,4,1
556,556,Vernor,Sales,TIDAK HADIR,AKTIF,4,2,3,1
557,557,Joellen,Research & Development,TIDAK HADIR,AKTIF,4,4,5,1
558,558,Katheryn,Research & Development,HADIR,AKTIF,4,1,5,1
559,559,Garey,Research & Development,HADIR,AKTIF,1,4,5,1
560,560,Smith,Research & Development,TIDAK HADIR,AKTIF,4,3,2,1
561,561,Monah,Research & Development,HADIR,AKTIF,2,1,5,1
562,562,Devon,Sales,HADIR,AKTIF,3,1,3,1
563,563,Hilliary,Research & Development,HADIR,AKTIF,4,4,4,1
564,564,Selia,Sales,TIDAK HADIR,RESIGN,0,0,2,1
565,565,Blayne,Sales,HADIR,AKTIF,2,3,5,1
566,566,Ad,Research & Development,TIDAK HADIR,AKTIF,1,3,3,1
567,567,Johnnie,Sales,TIDAK HADIR,AKTIF,2,3,5,1
568,568,Gareth,Sales,TIDAK HADIR,AKTIF,4,4,5,1
569,569,Bertie,Research & Development,TIDAK HADIR,AKTIF,4,1,4,1
570,570,Edsel,Sales,HADIR,AKTIF,1,1,3,1
571,571,Mia,Research & Development,HADIR,AKTIF,4,4,5,1
572,572,Pierson,Research & Development,HADIR,AKTIF,1,4,5,1
573,573,Giulietta,Research & Development,TIDAK HADIR,RESIGN,0,0,2,1
574,574,Leilah,Sales,HADIR,AKTIF,4,1,2,1
575,575,Celine,Research & Development,TIDAK HADIR,AKTIF,2,4,2,1
576,576,Consolata,Research & Development,HADIR,AKTIF,4,1,3,1
577,577,Sinclair,Sales,TIDAK HADIR,AKTIF,3,4,4,1
578,578,Forster,Research & Development,TIDAK HADIR,RESIGN,0,0,1,1
579,579,Cassandra,Research & Development,HADIR,AKTIF,1,1,4,1
580,580,Aliza,Research & Development,TIDAK HADIR,AKTIF,3,1,4,1
581,581,Stu,Sales,TIDAK HADIR,AKTIF,1,4,5,1
582,582,Wolfgang,Research & Development,HADIR,AKTIF,4,3,4,1
583,583,Olia,Research & Development,TIDAK HADIR,AKTIF,3,2,5,1
584,584,Nancie,Sales,TIDAK HADIR,AKTIF,3,1,1,1
585,585,Maxy,Research & Development,TIDAK HADIR,RESIGN,0,0,1,1
586,586,Brewer,Research & Development,HADIR,AKTIF,3,1,5,1
587,587,Riccardo,Research & Development,HADIR,AKTIF,3,2,2,1
588,588,Kerk,Research & Development,TIDAK HADIR,AKTIF,4,3,5,1
589,589,Sauncho,Research & Development,TIDAK HADIR,AKTIF,3,3,4,1
590,590,Dee,Research & Development,HADIR,AKTIF,2,1,5,1
591,591,Modestia,Research & Development,HADIR,AKTIF,3,3,1,1
592,592,Helene,Sales,HADIR,AKTIF,1,1,2,1
593,593,Demetra,Research & Development,HADIR,AKTIF,3,4,5,1
594,594,Gavrielle,Research & Development,HADIR,AKTIF,3,2,5,1
595,595,Anett,Research & Development,HADIR,AKTIF,3,3,4,1
596,596,Sherry,Research & Development,TIDAK HADIR,AKTIF,4,2,3,1
597,597,Gallard,Research & Development,TIDAK HADIR,AKTIF,4,3,2,1
598,598,Mame,Research & Development,TIDAK HADIR,AKTIF,4,4,3,1
599,599,Ivett,Research & Development,TIDAK HADIR,AKTIF,3,3,1,1
600,600,Lion,Human Resources,HADIR,AKTIF,3,2,3,1
601,601,Estel,Research & Development,TIDAK HADIR,AKTIF,3,3,5,1
602,602,Bev,Research & Development,HADIR,AKTIF,1,3,4,1
603,603,Honor,Research & Development,HADIR,AKTIF,3,4,2,1
604,604,Haze,Research & Development,HADIR,AKTIF,2,3,4,1
605,605,Misha,Research & Development,TIDAK HADIR,AKTIF,2,2,4,1
606,606,Wenona,Research & Development,HADIR,AKTIF,1,1,4,1
607,607,Fedora,Research & Development,HADIR,AKTIF,3,4,4,1
608,608,Conny,Sales,TIDAK HADIR,AKTIF,3,4,5,1
609,609,Sloan,Sales,TIDAK HADIR,AKTIF,3,4,5,1
610,610,Collie,Research & Development,TIDAK HADIR,AKTIF,2,1,5,1
611,611,Loni,Research & Development,TIDAK HADIR,AKTIF,3,4,5,1
612,612,Claus,Research & Development,TIDAK HADIR,RESIGN,0,0,5,1
613,613,Amalea,Sales,HADIR,AKTIF,2,2,2,1
614,614,Lin,Human Resources,HADIR,AKTIF,3,4,2,1
615,615,Hollie,Research & Development,HADIR,AKTIF,3,3,1,1
616,616,Sean,Research & Development,HADIR,AKTIF,4,4,5,1
617,617,Eal,Sales,TIDAK HADIR,AKTIF,1,3,5,1
618,618,Dallis,Research & Development,HADIR,AKTIF,4,2,2,1
619,619,Gabriello,Research & Development,HADIR,AKTIF,1,1,5,1
620,620,Zelig,Sales,HADIR,AKTIF,1,1,5,1
621,621,My,Research & Development,HADIR,AKTIF,3,1,4,1
622,622,Michaelina,Sales,TIDAK HADIR,RESIGN,0,0,4,1
623,623,Lizabeth,Sales,TIDAK HADIR,AKTIF,2,4,5,1
624,624,Jill,Research & Development,TIDAK HADIR,AKTIF,2,4,2,1
625,625,Stacey,Sales,TIDAK HADIR,AKTIF,1,4,4,1
626,626,Siouxie,Sales,TIDAK HADIR,AKTIF,4,1,5,1
627,627,Arvie,Research & Development,TIDAK HADIR,RESIGN,0,0,5,1
628,628,Wynny,Research & Development,HADIR,AKTIF,3,4,1,1
629,629,Toby,Sales,TIDAK HADIR,AKTIF,4,3,4,1
630,630,Bronson,Human Resources,TIDAK HADIR,AKTIF,2,4,5,1
631,631,Duky,Research & Development,HADIR,AKTIF,4,4,5,1
632,632,Flora,Research & Development,HADIR,AKTIF,1,4,3,1
633,633,Den,Research & Development,TIDAK HADIR,AKTIF,2,4,2,1
634,634,Kevon,Human Resources,HADIR,AKTIF,1,1,4,1
635,635,Reagan,Sales,TIDAK HADIR,AKTIF,3,1,5,1
636,636,Berkly,Research & Development,TIDAK HADIR,RESIGN,0,0,1,1
637,637,Henrieta,Research & Development,HADIR,AKTIF,4,2,3,1
638,638,Nari,Research & Development,HADIR,AKTIF,4,4,3,1
639,639,Leena,Sales,TIDAK HADIR,AKTIF,3,1,2,1
640,640,Ellyn,Research & Development,HADIR,AKTIF,3,1,5,1
641,641,Rora,Research & Development,HADIR,AKTIF,1,4,5,1
642,642,Marius,Sales,TIDAK HADIR,AKTIF,2,2,2,1
643,643,Ronnica,Sales,HADIR,AKTIF,2,2,2,1
644,644,Arlene,Research & Development,HADIR,AKTIF,3,4,5,1
645,645,Rockie,Research & Development,TIDAK HADIR,AKTIF,4,4,3,1
646,646,Myriam,Sales,TIDAK HADIR,AKTIF,2,3,5,1
647,647,Millisent,Sales,HADIR,AKTIF,1,4,2,1
648,648,Hussein,Research & Development,HADIR,AKTIF,4,2,3,1
649,649,Dorotea,Sales,TIDAK HADIR,AKTIF,3,4,2,1
650,650,Jane,Research & Development,HADIR,AKTIF,4,4,5,1
651,651,Ruperta,Research & Development,TIDAK HADIR,RESIGN,0,0,3,1
652,652,Horst,Sales,HADIR,AKTIF,3,4,2,1
653,653,Cammy,Sales,TIDAK HADIR,AKTIF,1,2,4,1
654,654,Guillermo,Research & Development,TIDAK HADIR,AKTIF,1,1,3,1
655,655,Butch,Human Resources,HADIR,AKTIF,4,4,2,1
656,656,Doretta,Human Resources,TIDAK HADIR,AKTIF,4,2,3,1
657,657,Tod,Research & Development,HADIR,AKTIF,1,4,5,1
658,658,Myron,Research & Development,TIDAK HADIR,AKTIF,1,4,2,1
659,659,Barbara-anne,Research & Development,HADIR,AKTIF,2,1,2,1
660,660,Antonella,Sales,HADIR,AKTIF,1,4,5,1
661,661,Stace,Research & Development,HADIR,AKTIF,4,4,3,1
662,662,Eward,Research & Development,TIDAK HADIR,AKTIF,1,2,5,1
663,663,Saudra,Sales,HADIR,AKTIF,3,3,2,1
664,664,Harry,Research & Development,TIDAK HADIR,RESIGN,0,0,3,1
665,665,Corny,Research & Development,HADIR,AKTIF,3,4,2,1
666,666,Guthrey,Sales,HADIR,AKTIF,4,4,4,1
667,667,Ameline,Research & Development,HADIR,AKTIF,2,3,1,1
668,668,Jean,Research & Development,HADIR,AKTIF,2,4,2,1
669,669,Gabbi,Research & Development,TIDAK HADIR,AKTIF,3,3,5,1
670,670,La verne,Research & Development,HADIR,AKTIF,4,1,4,1
671,671,Ricki,Research & Development,TIDAK HADIR,AKTIF,2,3,3,1
672,672,Rahel,Research & Development,TIDAK HADIR,AKTIF,2,2,4,1
673,673,Maressa,Sales,HADIR,AKTIF,3,3,3,1
674,674,Glen,Research & Development,TIDAK HADIR,AKTIF,3,1,3,1
675,675,Britney,Research & Development,HADIR,AKTIF,3,2,5,1
676,676,Polly,Sales,HADIR,AKTIF,2,3,3,1
677,677,Doreen,Research & Development,TIDAK HADIR,AKTIF,4,4,2,1
678,678,Carlotta,Research & Development,TIDAK HADIR,AKTIF,1,2,1,1
679,679,Angelika,Research & Development,TIDAK HADIR,AKTIF,4,3,5,1
680,680,Gorden,Sales,TIDAK HADIR,AKTIF,4,3,4,1
681,681,Mark,Research & Development,HADIR,AKTIF,2,4,2,1
682,682,Thurston,Research & Development,TIDAK HADIR,AKTIF,4,1,2,1
683,683,Kristofer,Research & Development,TIDAK HADIR,AKTIF,3,2,3,1
684,684,Belva,Sales,HADIR,AKTIF,3,2,3,1
685,685,Andra,Sales,HADIR,AKTIF,1,2,4,1
686,686,Catharina,Sales,HADIR,AKTIF,3,1,4,1
687,687,Ambrosi,Research & Development,TIDAK HADIR,AKTIF,4,1,5,1
688,688,Tersina,Research & Development,HADIR,AKTIF,3,3,3,1
689,689,Rockey,Sales,TIDAK HADIR,AKTIF,4,2,2,1
690,690,Noach,Research & Development,TIDAK HADIR,RESIGN,0,0,5,1
691,691,Garik,Research & Development,HADIR,AKTIF,4,4,2,1
692,692,Estrella,Research & Development,TIDAK HADIR,AKTIF,4,2,3,1
693,693,Babb,Research & Development,HADIR,AKTIF,3,1,4,1
694,694,Alberik,Sales,TIDAK HADIR,AKTIF,3,4,5,1
695,695,Mallory,Research & Development,HADIR,AKTIF,2,4,3,1
696,696,Adolphus,Sales,TIDAK HADIR,AKTIF,1,3,2,1
697,697,Pinchas,Research & Development,TIDAK HADIR,AKTIF,3,2,4,1
698,698,Giulietta,Sales,HADIR,AKTIF,3,4,5,1
699,699,Dalston,Sales,TIDAK HADIR,AKTIF,3,3,3,1
700,700,Emelyne,Research & Development,HADIR,AKTIF,4,4,4,1
701,701,Veronike,Research & Development,HADIR,AKTIF,4,3,4,1
702,702,Danette,Sales,HADIR,AKTIF,3,3,4,1
703,703,Jone,Sales,TIDAK HADIR,AKTIF,3,3,5,1
704,704,Rozanna,Sales,HADIR,AKTIF,3,4,1,1
705,705,Tibold,Sales,HADIR,AKTIF,4,4,5,1
706,706,Raf,Sales,HADIR,AKTIF,1,3,2,1
707,707,Edie,Sales,TIDAK HADIR,RESIGN,0,0,2,1
708,708,Bryant,Research & Development,HADIR,AKTIF,3,3,1,1
709,709,Marylou,Sales,HADIR,AKTIF,1,4,2,1
710,710,Seth,Research & Development,HADIR,AKTIF,3,1,2,1
711,711,Niels,Sales,HADIR,AKTIF,4,3,4,1
712,712,Ilka,Research & Development,HADIR,AKTIF,4,1,5,1
713,713,Gale,Research & Development,TIDAK HADIR,RESIGN,0,0,2,1
714,714,Ward,Research & Development,HADIR,AKTIF,4,4,3,1
715,715,Nikola,Research & Development,TIDAK HADIR,AKTIF,4,4,2,1
716,716,Berenice,Research & Development,HADIR,AKTIF,3,2,4,1
717,717,Kip,Research & Development,TIDAK HADIR,AKTIF,1,3,4,1
718,718,Byram,Research & Development,TIDAK HADIR,RESIGN,0,0,5,1
719,719,Giselle,Research & Development,TIDAK HADIR,RESIGN,0,0,2,1
720,720,Zebedee,Sales,HADIR,AKTIF,4,4,5,1
721,721,Izak,Research & Development,TIDAK HADIR,AKTIF,1,3,3,1
722,722,Caz,Research & Development,TIDAK HADIR,AKTIF,4,3,1,1
723,723,Clemens,Research & Development,TIDAK HADIR,AKTIF,3,3,2,1
724,724,Haskell,Research & Development,TIDAK HADIR,AKTIF,4,3,5,1
725,725,Earl,Research & Development,TIDAK HADIR,RESIGN,0,0,4,1
726,726,Jedd,Research & Development,TIDAK HADIR,AKTIF,3,2,3,1
727,727,Demetria,Research & Development,HADIR,AKTIF,3,1,2,1
728,728,Rebbecca,Research & Development,TIDAK HADIR,AKTIF,2,4,5,1
729,729,Sully,Research & Development,HADIR,AKTIF,3,3,5,1
730,730,Gretel,Research & Development,TIDAK HADIR,RESIGN,0,0,5,1
731,731,Keely,Research & Development,HADIR,AKTIF,2,1,5,1
732,732,Karel,Research & Development,TIDAK HADIR,AKTIF,4,1,5,1
733,733,Armin,Research & Development,HADIR,AKTIF,2,2,4,1
734,734,Jennifer,Research & Development,TIDAK HADIR,AKTIF,4,4,2,1
735,735,Katalin,Research & Development,TIDAK HADIR,AKTIF,2,1,2,1
736,736,Fee,Research & Development,TIDAK HADIR,AKTIF,1,3,2,1
737,737,Valry,Research & Development,TIDAK HADIR,AKTIF,3,3,5,1
738,738,Fletcher,Research & Development,TIDAK HADIR,AKTIF,4,3,4,1
739,739,Gwennie,Research & Development,HADIR,AKTIF,4,4,3,1
740,740,Nigel,Research & Development,TIDAK HADIR,RESIGN,0,0,4,1
741,741,Hadleigh,Research & Development,HADIR,AKTIF,2,4,5,1
742,742,Bonita,Sales,TIDAK HADIR,AKTIF,4,3,5,1
743,743,Linda,Research & Development,HADIR,AKTIF,1,4,2,1
744,744,Aubree,Research & Development,HADIR,AKTIF,3,4,5,1
745,745,Carr,Research & Development,HADIR,AKTIF,1,2,2,1
746,746,Agretha,Research & Development,HADIR,AKTIF,3,2,2,1
747,747,Eal,Research & Development,TIDAK HADIR,AKTIF,2,3,4,1
748,748,Jewelle,Sales,TIDAK HADIR,AKTIF,2,4,5,1
749,749,Sephira,Sales,HADIR,AKTIF,2,1,3,1
750,750,Athena,Sales,TIDAK HADIR,RESIGN,0,0,2,1
751,751,Barry,Sales,TIDAK HADIR,AKTIF,4,4,2,1
752,752,Tara,Sales,TIDAK HADIR,AKTIF,4,3,5,1
753,753,Corinna,Research & Development,HADIR,AKTIF,3,1,5,1
754,754,Cathee,Research & Development,TIDAK HADIR,AKTIF,4,1,4,1
755,755,Sanderson,Sales,TIDAK HADIR,RESIGN,0,0,2,1
756,756,Katy,Sales,HADIR,AKTIF,4,4,4,1
757,757,Kary,Research & Development,TIDAK HADIR,AKTIF,4,3,2,1
758,758,Pattie,Sales,HADIR,AKTIF,2,4,5,1
759,759,Carlin,Sales,HADIR,AKTIF,2,4,2,1
760,760,Jacquetta,Human Resources,HADIR,AKTIF,2,2,1,1
761,761,Harlene,Sales,TIDAK HADIR,AKTIF,3,2,3,1
762,762,Gae,Research & Development,HADIR,AKTIF,1,3,1,1
763,763,Shelli,Research & Development,TIDAK HADIR,AKTIF,1,1,5,1
764,764,Chane,Sales,HADIR,AKTIF,3,3,5,1
765,765,Hedda,Sales,HADIR,AKTIF,4,2,4,1
766,766,Dorthea,Research & Development,HADIR,AKTIF,3,3,3,1
767,767,Cleo,Research & Development,TIDAK HADIR,RESIGN,0,0,2,1
768,768,Hyacinthia,Research & Development,TIDAK HADIR,AKTIF,4,2,5,1
769,769,Renault,Sales,TIDAK HADIR,AKTIF,3,1,2,1
770,770,Jonathon,Research & Development,HADIR,AKTIF,1,3,5,1
771,771,Laurella,Research & Development,HADIR,AKTIF,4,4,3,1
772,772,Brose,Sales,TIDAK HADIR,AKTIF,3,3,3,1
